 "ZEIT[h]" "NOVF  1" "NOVF  2"
 1025.500     0.000     0.000
 1025.667     0.000     0.000
 1025.833     0.000     0.000
 1026.000     0.000     0.000
 1026.167     0.000     0.000
 1026.333     0.000     0.000
 1026.500     0.000     0.000
 1026.667     0.000     0.000
 1026.833     0.000     0.000
 1027.000     0.000     0.000
 1027.167     0.000     0.000
 1027.333     0.000     0.000
 1027.500     0.000     0.000
 1027.667     0.000     0.000
 1027.833     0.000     0.000
 1028.000     0.000     0.000
 1028.167     0.000     0.000
 1028.333     0.000     0.000
 1028.500     0.000     0.000
 1028.667     0.000     0.000
 1028.833     0.000     0.000
 1029.000     0.000     0.000
 1029.167     0.000     0.000
 1029.333     0.000     0.000
 1029.500     0.000     0.000
 1029.667     0.000     0.000
 1029.833     0.000     0.000
 1030.000     0.000     0.000
 1030.167     0.000     0.000
 1030.333     0.000     0.000
 1030.500     0.000     0.000
 1030.667     0.000     0.000
 1030.833     0.000     0.000
 1031.000     0.000     0.000
 1031.167     0.000     0.000
 1031.333     0.000     0.000
 1031.500     0.000     0.000
 1031.667     0.000     0.000
 1031.833     0.000     0.000
 1032.000     0.000     0.000
 1032.167     0.000     0.000
 1032.333     0.000     0.000
 1032.500     0.000     0.000
 1032.667     0.000     0.000
 1032.833     0.000     0.000
 1033.000     0.000     0.000
 1033.167     0.000     0.000
 1033.333     0.000     0.000
 1033.500     0.000     0.000
 1033.667     0.000     0.000
 1033.833     0.000     0.000
 1034.000     0.000     0.000
 1034.167     0.000     0.000
 1034.333     0.000     0.000
 1034.500     0.000     0.000
 1034.667     0.000     0.000
 1034.833     0.000     0.000
 1035.000     0.000     0.000
 1035.167     0.000     0.000
 1035.333     0.000     0.000
 1035.500     0.000     0.000
 1035.667     0.000     0.000
 1035.833     0.000     0.000
 1036.000     0.000     0.000
 1036.167     0.000     0.000
 1036.333     0.000     0.000
 1036.500     0.000     0.000
 1036.667     0.000     0.000
 1036.833     0.000     0.000
 1037.000     0.000     0.000
 1037.167     0.000     0.000
 1037.333     0.000     0.000
 1037.500     0.000     0.000
 1037.667     0.000     0.000
 1037.833     0.000     0.000
 1038.000     0.000     0.000
 1038.167     0.000     0.000
 1038.333     0.000     0.000
 1038.500     0.000     0.000
 1038.667     0.000     0.000
 1038.833     0.000     0.000
 1039.000     0.000     0.000
 1039.167     0.000     0.000
 1039.333     0.000     0.000
 1039.500     0.000     0.000
 1039.667     0.000     0.000
 1039.833     0.000     0.000
 1040.000     0.000     0.000
 1040.167     0.000     0.000
 1040.333     0.000     0.000
 1040.500     0.000     0.000
 1040.667     0.000     0.000
 1040.833     0.000     0.000
 1041.000     0.000     0.000
 1041.167     0.000     0.000
 1041.333     0.000     0.000
 1041.500     0.000     0.000
 1041.667     0.000     0.000
 1041.833     0.000     0.000
 1042.000     0.000     0.000
 1042.167     0.000     0.000
 1042.333     0.000     0.000
 1042.500     0.000     0.000
 1042.667     0.000     0.000
 1042.833     0.000     0.000
 1043.000     0.000     0.000
 1043.167     0.000     0.000
 1043.333     0.000     0.000
 1043.500     0.000     0.000
 1043.667     0.000     0.000
 1043.833     0.000     0.000
 1044.000     0.000     0.000
 1044.167     0.000     0.000
 1044.333     0.000     0.000
 1044.500     0.000     0.000
 1044.667     0.000     0.000
 1044.833     0.000     0.000
 1045.000     0.000     0.000
 1045.167     0.000     0.000
 1045.333     0.000     0.000
 1045.500     0.000     0.000
 1045.667     0.000     0.000
 1045.833     0.000     0.000
 1046.000     0.000     0.000
 1046.167     0.000     0.000
 1046.333     0.000     0.000
 1046.500     0.000     0.000
 1046.667     0.000     0.000
 1046.833     0.000     0.000
 1047.000     0.000     0.000
 1047.167     0.000     0.000
 1047.333     0.000     0.000
 1047.500     0.000     0.000
 1047.667     0.000     0.000
 1047.833     0.000     0.000
 1048.000     0.000     0.000
 1048.167     0.000     0.000
 1048.333     0.000     0.000
 1048.500     0.000     0.000
 1048.667     0.000     0.000
 1048.833     0.000     0.000
 1049.000     0.000     0.000
 1049.167     0.000     0.000
 1049.333     0.000     0.000
 1049.500     0.000     0.000
 1049.667     0.000     0.000
 1049.833     0.000     0.000
 1050.000     0.000     0.000
 1050.167     0.000     0.000
 1050.333     0.000     0.000
 1050.500     0.000     0.000
 1050.667     0.000     0.000
 1050.833     0.000     0.000
 1051.000     0.000     0.000
 1051.167     0.000     0.000
 1051.333     0.000     0.000
 1051.500     0.000     0.000
 1051.667     0.000     0.000
 1051.833     0.000     0.000
 1052.000     0.000     0.000
 1052.167     0.000     0.000
 1052.333     0.000     0.000
 1052.500     0.000     0.000
 1052.667     0.000     0.000
 1052.833     0.000     0.000
 1053.000     0.000     0.000
 1053.167     0.000     0.000
 1053.333     0.000     0.000
 1053.500     0.000     0.000
 1053.667     0.000     0.000
 1053.833     0.000     0.000
 1054.000     0.000     0.000
 1054.167     0.000     0.000
 1054.333     0.000     0.000
 1054.500     0.000     0.000
 1054.667     0.000     0.000
 1054.833     0.000     0.000
 1055.000     0.000     0.000
 1055.167     0.000     0.000
 1055.333     0.000     0.000
 1055.500     0.000     0.000
 1055.667     0.000     0.000
 1055.833     0.000     0.000
 1056.000     0.000     0.000
 1056.167     0.000     0.000
 1056.333     0.000     0.000
 1056.500     0.000     0.000
 1056.667     0.000     0.000
 1056.833     0.000     0.000
 1057.000     0.000     0.000
 1057.167     0.000     0.000
 1057.333     0.000     0.000
 1057.500     0.000     0.000
 1057.667     0.000     0.000
 1057.833     0.000     0.000
 1058.000     0.000     0.000
 1058.167     0.000     0.000
 1058.333     0.000     0.000
 1058.500     0.000     0.000
 1058.667     0.000     0.000
 1058.833     0.000     0.000
 1059.000     0.000     0.000
 1059.167     0.000     0.000
 1059.333     0.000     0.000
 1059.500     0.000     0.000
 1059.667     0.000     0.000
 1059.833     0.000     0.000
 1060.000     0.000     0.000
 1060.167     0.000     0.000
 1060.333     0.000     0.000
 1060.500     0.000     0.000
 1060.667     0.000     0.000
 1060.833     0.000     0.000
 1061.000     0.000     0.000
 1061.167     0.000     0.000
 1061.333     0.000     0.000
 1061.500     0.000     0.000
 1061.667     0.000     0.000
 1061.833     0.000     0.000
 1062.000     0.000     0.000
 1062.167     0.000     0.000
 1062.333     0.000     0.000
 1062.500     0.000     0.000
 1062.667     0.000     0.000
 1062.833     0.000     0.000
 1063.000     0.000     0.000
 1063.167     0.000     0.000
 1063.333     0.000     0.000
 1063.500     0.000     0.000
 1063.667     0.000     0.000
 1063.833     0.000     0.000
 1064.000     0.000     0.000
 1064.167     0.000     0.000
 1064.333     0.000     0.000
 1064.500     0.000     0.000
 1064.667     0.000     0.000
 1064.833     0.000     0.000
 1065.000     0.000     0.000
 1065.167     0.000     0.000
 1065.333     0.000     0.000
 1065.500     0.000     0.000
 1065.667     0.000     0.000
 1065.833     0.000     0.000
 1066.000     0.000     0.000
 1066.167     0.000     0.000
 1066.333     0.000     0.000
 1066.500     0.000     0.000
 1066.667     0.000     0.000
 1066.833     0.000     0.000
 1067.000     0.000     0.000
 1067.167     0.000     0.000
 1067.333     0.000     0.000
 1067.500     0.000     0.000
 1067.667     0.000     0.000
 1067.833     0.000     0.000
 1068.000     0.000     0.000
 1068.167     0.000     0.000
 1068.333     0.000     0.000
 1068.500     0.000     0.000
 1068.667     0.000     0.000
 1068.833     0.000     0.000
 1069.000     0.000     0.000
 1069.167     0.000     0.000
 1069.333     0.000     0.000
 1069.500     0.000     0.000
 1069.667     0.000     0.000
 1069.833     0.000     0.000
 1070.000     0.000     0.000
 1070.167     0.000     0.000
 1070.333     0.000     0.000
 1070.500     0.000     0.000
 1070.667     0.000     0.000
 1070.833     0.000     0.000
 1071.000     0.000     0.000
 1071.167     0.000     0.000
 1071.333     0.000     0.000
 1071.500     0.000     0.000
 1071.667     0.000     0.000
 1071.833     0.000     0.000
 1072.000     0.000     0.000
 1072.167     0.000     0.000
 1072.333     0.000     0.000
 1072.500     0.000     0.000
 1072.667     0.000     0.000
 1072.833     0.000     0.000
 1073.000     0.000     0.000
 1073.167     0.000     0.000
 1073.333     0.000     0.000
 1073.500     0.000     0.000
 1073.667     0.000     0.000
 1073.833     0.000     0.000
 1074.000     0.000     0.000
 1074.167     0.000     0.000
 1074.333     0.000     0.000
 1074.500     0.000     0.000
 1074.667     0.000     0.000
 1074.833     0.000     0.000
 1075.000     0.000     0.000
 1075.167     0.000     0.000
 1075.333     0.000     0.000
 1075.500     0.000     0.000
 1075.667     0.000     0.000
 1075.833     0.000     0.000
 1076.000     0.000     0.000
 1076.167     0.000     0.000
 1076.333     0.000     0.000
 1076.500     0.000     0.000
 1076.667     0.000     0.000
 1076.833     0.000     0.000
 1077.000     0.000     0.000
 1077.167     0.000     0.000
 1077.333     0.000     0.000
 1077.500     0.000     0.000
 1077.667     0.000     0.000
 1077.833     0.000     0.000
 1078.000     0.000     0.000
 1078.167     0.000     0.000
 1078.333     0.000     0.000
 1078.500     0.000     0.000
 1078.667     0.000     0.000
 1078.833     0.000     0.000
 1079.000     0.000     0.000
 1079.167     0.000     0.000
 1079.333     0.000     0.000
 1079.500     0.000     0.000
 1079.667     0.000     0.000
 1079.833     0.000     0.000
 1080.000     0.000     0.000
 1080.167     0.000     0.000
 1080.333     0.000     0.000
 1080.500     0.000     0.000
 1080.667     0.000     0.000
 1080.833     0.000     0.000
 1081.000     0.000     0.000
 1081.167     0.000     0.000
 1081.333     0.000     0.000
 1081.500     0.000     0.000
 1081.667     0.000     0.000
 1081.833     0.000     0.000
 1082.000     0.000     0.000
 1082.167     0.000     0.000
 1082.333     0.000     0.000
 1082.500     0.000     0.000
 1082.667     0.000     0.000
 1082.833     0.000     0.000
 1083.000     0.000     0.000
 1083.167     0.000     0.000
 1083.333     0.000     0.000
 1083.500     0.000     0.000
 1083.667     0.000     0.000
 1083.833     0.000     0.000
 1084.000     0.000     0.000
 1084.167     0.000     0.000
 1084.333     0.000     0.000
 1084.500     0.000     0.000
 1084.667     0.000     0.000
 1084.833     0.000     0.000
 1085.000     0.000     0.000
 1085.167     0.000     0.000
 1085.333     0.000     0.000
 1085.500     0.000     0.000
 1085.667     0.000     0.000
 1085.833     0.000     0.000
 1086.000     0.000     0.000
 1086.167     0.000     0.000
 1086.333     0.000     0.000
 1086.500     0.000     0.000
 1086.667     0.000     0.000
 1086.833     0.000     0.000
 1087.000     0.000     0.000
 1087.167     0.000     0.000
 1087.333     0.000     0.000
 1087.500     0.000     0.000
 1087.667     0.000     0.000
 1087.833     0.000     0.000
 1088.000     0.000     0.000
 1088.167     0.000     0.000
 1088.333     0.000     0.000
 1088.500     0.000     0.000
 1088.667     0.000     0.000
 1088.833     0.000     0.000
 1089.000     0.000     0.000
 1089.167     0.000     0.000
 1089.333     0.000     0.000
 1089.500     0.000     0.000
 1089.667     0.000     0.000
 1089.833     0.000     0.000
 1090.000     0.000     0.000
 1090.167     0.000     0.000
 1090.333     0.000     0.000
 1090.500     0.000     0.000
 1090.667     0.000     0.000
 1090.833     0.000     0.000
 1091.000     0.000     0.000
 1091.167     0.000     0.000
 1091.333     0.000     0.000
 1091.500     0.000     0.000
 1091.667     0.000     0.000
 1091.833     0.000     0.000
 1092.000     0.000     0.000
 1092.167     0.000     0.000
 1092.333     0.000     0.000
 1092.500     0.000     0.000
 1092.667     0.000     0.000
 1092.833     0.000     0.000
 1093.000     0.000     0.000
 1093.167     0.000     0.000
 1093.333     0.000     0.000
 1093.500     0.000     0.000
 1093.667     0.000     0.000
 1093.833     0.000     0.000
 1094.000     0.000     0.000
 1094.167     0.000     0.000
 1094.333     0.000     0.000
 1094.500     0.000     0.000
 1094.667     0.000     0.000
 1094.833     0.000     0.000
 1095.000     0.000     0.000
 1095.167     0.000     0.000
 1095.333     0.000     0.000
 1095.500     0.000     0.000
 1095.667     0.000     0.000
 1095.833     0.000     0.000
 1096.000     0.000     0.000
 1096.167     0.000     0.000
 1096.333     0.000     0.000
 1096.500     0.000     0.000
 1096.667     0.000     0.000
 1096.833     0.000     0.000
 1097.000     0.000     0.000
 1097.167     0.000     0.000
 1097.333     0.000     0.000
 1097.500     0.000     0.000
 1097.667     0.000     0.000
 1097.833     0.000     0.000
 1098.000     0.000     0.000
 1098.167     0.000     0.000
 1098.333     0.000     0.000
 1098.500     0.000     0.000
 1098.667     0.000     0.000
 1098.833     0.000     0.000
 1099.000     0.000     0.000
 1099.167     0.000     0.000
 1099.333     0.000     0.000
 1099.500     0.000     0.000
 1099.667     0.000     0.000
 1099.833     0.000     0.000
 1100.000     0.000     0.000
 1100.167     0.000     0.000
 1100.333     0.000     0.000
 1100.500     0.000     0.000
 1100.667     0.000     0.000
 1100.833     0.000     0.000
 1101.000     0.000     0.000
 1101.167     0.000     0.000
 1101.333     0.000     0.000
 1101.500     0.000     0.000
 1101.667     0.000     0.000
 1101.833     0.000     0.000
 1102.000     0.000     0.000
 1102.167     0.000     0.000
 1102.333     0.000     0.000
 1102.500     0.000     0.000
 1102.667     0.000     0.000
 1102.833     0.000     0.000
 1103.000     0.000     0.000
 1103.167     0.000     0.000
 1103.333     0.000     0.000
 1103.500     0.000     0.000
 1103.667     0.000     0.000
 1103.833     0.000     0.000
 1104.000     0.000     0.000
 1104.167     0.000     0.000
 1104.333     0.000     0.000
 1104.500     0.000     0.000
 1104.667     0.000     0.000
 1104.833     0.000     0.000
 1105.000     0.000     0.000
 1105.167     0.000     0.000
 1105.333     0.000     0.000
 1105.500     0.000     0.000
 1105.667     0.000     0.000
 1105.833     0.000     0.000
 1106.000     0.000     0.000
 1106.167     0.000     0.000
 1106.333     0.000     0.000
 1106.500     0.000     0.000
 1106.667     0.000     0.000
 1106.833     0.000     0.000
 1107.000     0.000     0.000
 1107.167     0.000     0.000
 1107.333     0.000     0.000
 1107.500     0.000     0.000
 1107.667     0.000     0.000
 1107.833     0.000     0.000
 1108.000     0.000     0.000
 1108.167     0.000     0.000
 1108.333     0.000     0.000
 1108.500     0.000     0.000
 1108.667     0.000     0.000
 1108.833     0.000     0.000
 1109.000     0.000     0.000
 1109.167     0.000     0.000
 1109.333     0.000     0.000
 1109.500     0.000     0.000
 1109.667     0.000     0.000
 1109.833     0.000     0.000
 1110.000     0.000     0.000
 1110.167     0.000     0.000
 1110.333     0.000     0.000
 1110.500     0.000     0.000
 1110.667     0.000     0.000
 1110.833     0.000     0.000
 1111.000     0.000     0.000
 1111.167     0.000     0.000
 1111.333     0.000     0.000
 1111.500     0.000     0.000
 1111.667     0.000     0.000
 1111.833     0.000     0.000
 1112.000     0.000     0.000
 1112.167     0.000     0.000
 1112.333     0.000     0.000
 1112.500     0.000     0.000
 1112.667     0.000     0.000
 1112.833     0.000     0.000
 1113.000     0.000     0.000
 1113.167     0.000     0.000
 1113.333     0.000     0.000
 1113.500     0.000     0.000
 1113.667     0.000     0.000
 1113.833     0.000     0.000
 1114.000     0.000     0.000
 1114.167     0.000     0.000
 1114.333     0.000     0.000
 1114.500     0.000     0.000
 1114.667     0.000     0.000
 1114.833     0.000     0.000
 1115.000     0.000     0.000
 1115.167     0.000     0.000
 1115.333     0.000     0.000
 1115.500     0.000     0.000
 1115.667     0.000     0.000
 1115.833     0.000     0.000
 1116.000     0.000     0.000
 1116.167     0.000     0.000
 1116.333     0.000     0.000
 1116.500     0.000     0.000
 1116.667     0.000     0.000
 1116.833     0.000     0.000
 1117.000     0.000     0.000
 1117.167     0.000     0.000
 1117.333     0.000     0.000
 1117.500     0.000     0.000
 1117.667     0.000     0.000
 1117.833     0.000     0.000
 1118.000     0.000     0.000
 1118.167     0.000     0.000
 1118.333     0.000     0.000
 1118.500     0.000     0.000
 1118.667     0.000     0.000
 1118.833     0.000     0.000
 1119.000     0.000     0.000
 1119.167     0.000     0.000
 1119.333     0.000     0.000
 1119.500     0.000     0.000
 1119.667     0.000     0.000
 1119.833     0.000     0.000
 1120.000     0.000     0.000
 1120.167     0.000     0.000
 1120.333     0.000     0.000
 1120.500     0.000     0.000
 1120.667     0.000     0.000
 1120.833     0.000     0.000
 1121.000     0.000     0.000
 1121.167     0.000     0.000
 1121.333     0.000     0.000
 1121.500     0.000     0.000
 1121.667     0.000     0.000
 1121.833     0.000     0.000
 1122.000     0.000     0.000
 1122.167     0.000     0.000
 1122.333     0.000     0.000
 1122.500     0.000     0.000
 1122.667     0.000     0.000
 1122.833     0.000     0.000
 1123.000     0.000     0.000
 1123.167     0.000     0.000
 1123.333     0.000     0.000
 1123.500     0.000     0.000
 1123.667     0.000     0.000
 1123.833     0.000     0.000
 1124.000     0.000     0.000
 1124.167     0.000     0.000
 1124.333     0.000     0.000
 1124.500     0.000     0.000
 1124.667     0.000     0.000
 1124.833     0.000     0.000
 1125.000     0.000     0.000
 1125.167     0.000     0.000
 1125.333     0.000     0.000
 1125.500     0.000     0.000
 1125.667     0.000     0.000
 1125.833     0.000     0.000
 1126.000     0.000     0.000
 1126.167     0.000     0.000
 1126.333     0.000     0.000
 1126.500     0.000     0.000
 1126.667     0.000     0.000
 1126.833     0.000     0.000
 1127.000     0.000     0.000
 1127.167     0.000     0.000
 1127.333     0.000     0.000
 1127.500     0.000     0.000
 1127.667     0.000     0.000
 1127.833     0.000     0.000
 1128.000     0.000     0.000
 1128.167     0.000     0.000
 1128.333     0.000     0.000
 1128.500     0.000     0.000
 1128.667     0.000     0.000
 1128.833     0.000     0.000
 1129.000     0.000     0.000
 1129.167     0.000     0.000
 1129.333     0.000     0.000
 1129.500     0.000     0.000
 1129.667     0.000     0.000
 1129.833     0.000     0.000
 1130.000     0.000     0.000
 1130.167     0.000     0.000
 1130.333     0.000     0.000
 1130.500     0.000     0.000
 1130.667     0.000     0.000
 1130.833     0.000     0.000
 1131.000     0.000     0.000
 1131.167     0.000     0.000
 1131.333     0.000     0.000
 1131.500     0.000     0.000
 1131.667     0.000     0.000
 1131.833     0.000     0.000
 1132.000     0.000     0.000
 1132.167     0.000     0.000
 1132.333     0.000     0.000
 1132.500     0.000     0.000
 1132.667     0.000     0.000
 1132.833     0.000     0.000
 1133.000     0.000     0.000
 1133.167     0.000     0.000
 1133.333     0.000     0.000
 1133.500     0.000     0.000
 1133.667     0.000     0.000
 1133.833     0.000     0.000
 1134.000     0.000     0.000
 1134.167     0.000     0.000
 1134.333     0.000     0.000
 1134.500     0.000     0.000
 1134.667     0.000     0.000
 1134.833     0.000     0.000
 1135.000     0.000     0.000
 1135.167     0.000     0.000
 1135.333     0.000     0.000
 1135.500     0.000     0.000
 1135.667     0.000     0.000
 1135.833     0.000     0.000
 1136.000     0.000     0.000
 1136.167     0.000     0.000
 1136.333     0.000     0.000
 1136.500     0.000     0.000
 1136.667     0.000     0.000
 1136.833     0.000     0.000
 1137.000     0.000     0.000
 1137.167     0.000     0.000
 1137.333     0.000     0.000
 1137.500     0.000     0.000
 1137.667     0.000     0.000
 1137.833     0.000     0.000
 1138.000     0.000     0.000
 1138.167     0.000     0.000
 1138.333     0.000     0.000
 1138.500     0.000     0.000
 1138.667     0.000     0.000
 1138.833     0.000     0.000
 1139.000     0.000     0.000
 1139.167     0.000     0.000
 1139.333     0.000     0.000
 1139.500     0.000     0.000
 1139.667     0.000     0.000
 1139.833     0.000     0.000
 1140.000     0.000     0.000
 1140.167     0.000     0.000
 1140.333     0.000     0.000
 1140.500     0.000     0.000
 1140.667     0.000     0.000
 1140.833     0.000     0.000
 1141.000     0.000     0.000
 1141.167     0.000     0.000
 1141.333     0.000     0.000
 1141.500     0.000     0.000
 1141.667     0.000     0.000
 1141.833     0.000     0.000
 1142.000     0.000     0.000
 1142.167     0.000     0.000
 1142.333     0.000     0.000
 1142.500     0.000     0.000
 1142.667     0.000     0.000
 1142.833     0.000     0.000
 1143.000     0.000     0.000
 1143.167     0.000     0.000
 1143.333     0.000     0.000
 1143.500     0.000     0.000
 1143.667     0.000     0.000
 1143.833     0.000     0.000
 1144.000     0.000     0.000
 1144.167     0.000     0.000
 1144.333     0.000     0.000
 1144.500     0.000     0.000
 1144.667     0.000     0.000
 1144.833     0.000     0.000
 1145.000     0.000     0.000
 1145.167     0.000     0.000
 1145.333     0.000     0.000
 1145.500     0.000     0.000
 1145.667     0.000     0.000
 1145.833     0.000     0.000
 1146.000     0.000     0.000
 1146.167     0.000     0.000
 1146.333     0.000     0.000
 1146.500     0.000     0.000
 1146.667     0.000     0.000
 1146.833     0.000     0.000
 1147.000     0.000     0.000
 1147.167     0.000     0.000
 1147.333     0.000     0.000
 1147.500     0.000     0.000
 1147.667     0.000     0.000
 1147.833     0.000     0.000
 1148.000     0.000     0.000
 1148.167     0.000     0.000
 1148.333     0.000     0.000
 1148.500     0.000     0.000
 1148.667     0.000     0.000
 1148.833     0.000     0.000
 1149.000     0.000     0.000
 1149.167     0.000     0.000
 1149.333     0.000     0.000
 1149.500     0.000     0.000
 1149.667     0.000     0.000
 1149.833     0.000     0.000
 1150.000     0.000     0.000
 1150.167     0.000     0.000
 1150.333     0.000     0.000
 1150.500     0.000     0.000
 1150.667     0.000     0.000
 1150.833     0.000     0.000
 1151.000     0.000     0.000
 1151.167     0.000     0.000
 1151.333     0.000     0.000
 1151.500     0.000     0.000
 1151.667     0.000     0.000
 1151.833     0.000     0.000
 1152.000     0.000     0.000
 1152.167     0.000     0.000
 1152.333     0.000     0.000
 1152.500     0.000     0.000
 1152.667     0.000     0.000
 1152.833     0.000     0.000
 1153.000     0.000     0.000
 1153.167     0.000     0.000
 1153.333     0.000     0.000
 1153.500     0.000     0.000
 1153.667     0.000     0.000
 1153.833     0.000     0.000
 1154.000     0.000     0.000
 1154.167     0.000     0.000
 1154.333     0.000     0.000
 1154.500     0.000     0.000
 1154.667     0.000     0.000
 1154.833     0.000     0.000
 1155.000     0.000     0.000
 1155.167     0.000     0.000
 1155.333     0.000     0.000
 1155.500     0.000     0.000
 1155.667     0.000     0.000
 1155.833     0.000     0.000
 1156.000     0.000     0.000
 1156.167     0.000     0.000
 1156.333     0.000     0.000
 1156.500     0.000     0.000
 1156.667     0.000     0.000
 1156.833     0.000     0.000
 1157.000     0.000     0.000
 1157.167     0.000     0.000
 1157.333     0.000     0.000
 1157.500     0.000     0.000
 1157.667     0.000     0.000
 1157.833     0.000     0.000
 1158.000     0.000     0.000
 1158.167     0.000     0.000
 1158.333     0.000     0.000
 1158.500     0.000     0.000
 1158.667     0.000     0.000
 1158.833     0.000     0.000
 1159.000     0.000     0.000
 1159.167     0.000     0.000
 1159.333     0.000     0.000
 1159.500     0.000     0.000
 1159.667     0.000     0.000
 1159.833     0.000     0.000
 1160.000     0.000     0.000
 1160.167     0.000     0.000
 1160.333     0.000     0.000
 1160.500     0.000     0.000
 1160.667     0.000     0.000
 1160.833     0.000     0.000
 1161.000     0.000     0.000
 1161.167     0.000     0.000
 1161.333     0.000     0.000
 1161.500     0.000     0.000
 1161.667     0.000     0.000
 1161.833     0.000     0.000
 1162.000     0.000     0.000
 1162.167     0.000     0.000
 1162.333     0.000     0.000
 1162.500     0.000     0.000
 1162.667     0.000     0.000
 1162.833     0.000     0.000
 1163.000     0.000     0.000
 1163.167     0.000     0.000
 1163.333     0.000     0.000
 1163.500     0.000     0.000
 1163.667     0.000     0.000
 1163.833     0.000     0.000
 1164.000     0.000     0.000
 1164.167     0.000     0.000
 1164.333     0.000     0.000
 1164.500     0.000     0.000
 1164.667     0.000     0.000
 1164.833     0.000     0.000
 1165.000     0.000     0.000
 1165.167     0.000     0.000
 1165.333     0.000     0.000
 1165.500     0.000     0.000
 1165.667     0.000     0.000
 1165.833     0.000     0.000
 1166.000     0.000     0.000
 1166.167     0.000     0.000
 1166.333     0.000     0.000
 1166.500     0.000     0.000
 1166.667     0.000     0.000
 1166.833     0.000     0.000
 1167.000     0.000     0.000
 1167.167     0.000     0.000
 1167.333     0.000     0.000
 1167.500     0.000     0.000
 1167.667     0.000     0.000
 1167.833     0.000     0.000
 1168.000     0.000     0.000
 1168.167     0.000     0.000
 1168.333     0.000     0.000
 1168.500     0.000     0.000
 1168.667     0.000     0.000
 1168.833     0.000     0.000
 1169.000     0.000     0.000
 1169.167     0.000     0.000
 1169.333     0.000     0.000
 1169.500     0.000     0.000
 1169.667     0.000     0.000
 1169.833     0.000     0.000
 1170.000     0.000     0.000
 1170.167     0.000     0.000
 1170.333     0.000     0.000
 1170.500     0.000     0.000
 1170.667     0.000     0.000
 1170.833     0.000     0.000
 1171.000     0.000     0.000
 1171.167     0.000     0.000
 1171.333     0.000     0.000
 1171.500     0.000     0.000
 1171.667     0.000     0.000
 1171.833     0.000     0.000
 1172.000     0.000     0.000
 1172.167     0.000     0.000
 1172.333     0.000     0.000
 1172.500     0.000     0.000
 1172.667     0.000     0.000
 1172.833     0.000     0.000
 1173.000     0.000     0.000
 1173.167     0.000     0.000
 1173.333     0.000     0.000
 1173.500     0.000     0.000
 1173.667     0.000     0.000
 1173.833     0.000     0.000
 1174.000     0.000     0.000
 1174.167     0.000     0.000
 1174.333     0.000     0.000
 1174.500     0.000     0.000
 1174.667     0.000     0.000
 1174.833     0.000     0.000
 1175.000     0.000     0.000
 1175.167     0.000     0.000
 1175.333     0.000     0.000
 1175.500     0.000     0.000
 1175.667     0.000     0.000
 1175.833     0.000     0.000
 1176.000     0.000     0.000
 1176.167     0.000     0.000
 1176.333     0.000     0.000
 1176.500     0.000     0.000
 1176.667     0.000     0.000
 1176.833     0.000     0.000
 1177.000     0.000     0.000
 1177.167     0.000     0.000
 1177.333     0.000     0.000
 1177.500     0.000     0.000
 1177.667     0.000     0.000
 1177.833     0.000     0.000
 1178.000     0.000     0.000
 1178.167     0.000     0.000
 1178.333     0.000     0.000
 1178.500     0.000     0.000
 1178.667     0.000     0.000
 1178.833     0.000     0.000
 1179.000     0.000     0.000
 1179.167     0.000     0.000
 1179.333     0.000     0.000
 1179.500     0.000     0.000
 1179.667     0.000     0.000
 1179.833     0.000     0.000
 1180.000     0.000     0.000
 1180.167     0.000     0.000
 1180.333     0.000     0.000
 1180.500     0.000     0.000
 1180.667     0.000     0.000
 1180.833     0.000     0.000
 1181.000     0.000     0.000
 1181.167     0.000     0.000
 1181.333     0.000     0.000
 1181.500     0.000     0.000
 1181.667     0.000     0.000
 1181.833     0.000     0.000
 1182.000     0.000     0.000
 1182.167     0.000     0.000
 1182.333     0.000     0.000
 1182.500     0.000     0.000
 1182.667     0.000     0.000
 1182.833     0.000     0.000
 1183.000     0.000     0.000
 1183.167     0.000     0.000
 1183.333     0.000     0.000
 1183.500     0.000     0.000
 1183.667     0.000     0.000
 1183.833     0.000     0.000
 1184.000     0.000     0.000
 1184.167     0.000     0.000
 1184.333     0.000     0.000
 1184.500     0.000     0.000
 1184.667     0.000     0.000
 1184.833     0.000     0.000
 1185.000     0.000     0.000
 1185.167     0.000     0.000
 1185.333     0.000     0.000
 1185.500     0.000     0.000
 1185.667     0.000     0.000
 1185.833     0.000     0.000
 1186.000     0.000     0.000
 1186.167     0.000     0.000
 1186.333     0.000     0.000
 1186.500     0.000     0.000
 1186.667     0.000     0.000
 1186.833     0.000     0.000
 1187.000     0.000     0.000
 1187.167     0.000     0.000
 1187.333     0.000     0.000
 1187.500     0.000     0.000
 1187.667     0.000     0.000
 1187.833     0.000     0.000
 1188.000     0.000     0.000
 1188.167     0.000     0.000
 1188.333     0.000     0.000
 1188.500     0.000     0.000
 1188.667     0.000     0.000
 1188.833     0.000     0.000
 1189.000     0.000     0.000
 1189.167     0.000     0.000
 1189.333     0.000     0.000
 1189.500     0.000     0.000
 1189.667     0.000     0.000
 1189.833     0.000     0.000
 1190.000     0.000     0.000
 1190.167     0.000     0.000
 1190.333     0.000     0.000
 1190.500     0.000     0.000
 1190.667     0.000     0.000
 1190.833     0.000     0.000
 1191.000     0.000     0.000
 1191.167     0.000     0.000
 1191.333     0.000     0.000
 1191.500     0.000     0.000
 1191.667     0.000     0.000
