 "ZEIT[h]" "NOVF  1" "NOVF  2"
  178.667     0.000     0.000
  178.833     0.000     0.000
  179.000     0.000     0.000
  179.167     0.000     0.000
  179.333     0.000     0.000
  179.500     0.000     0.000
  179.667     0.000     0.000
  179.833     0.000     0.000
  180.000     0.000     0.000
  180.167     0.000     0.000
  180.333     0.000     0.000
  180.500     0.000     0.000
  180.667     0.000     0.000
  180.833     0.000     0.000
  181.000     0.000     0.000
  181.167     0.000     0.000
  181.333     0.000     0.000
  181.500     0.000     0.000
  181.667     0.000     0.000
  181.833     0.000     0.000
  182.000     0.000     0.000
  182.167     0.000     0.000
  182.333     0.000     0.000
  182.500     0.000     0.000
  182.667     0.000     0.000
  182.833     0.000     0.000
  183.000     0.000     0.000
  183.167     0.000     0.000
  183.333     0.000     0.000
  183.500     0.000     0.000
  183.667     0.000     0.000
  183.833     0.000     0.000
  184.000     0.000     0.000
  184.167     0.000     0.000
  184.333     0.000     0.000
  184.500     0.000     0.000
  184.667     0.000     0.000
  184.833     0.000     0.000
  185.000     0.000     0.000
  185.167     0.000     0.000
  185.333     0.000     0.000
  185.500     0.000     0.000
  185.667     0.000     0.000
  185.833     0.000     0.000
  186.000     0.000     0.000
  186.167     0.000     0.000
  186.333     0.000     0.000
  186.500     0.000     0.000
  186.667     0.000     0.000
  186.833     0.000     0.000
  187.000     0.000     0.000
  187.167     0.000     0.000
  187.333     0.000     0.000
  187.500     0.000     0.000
  187.667     0.000     0.000
  187.833     0.000     0.000
  188.000     0.000     0.000
  188.167     0.000     0.000
  188.333     0.000     0.000
  188.500     0.000     0.000
  188.667     0.000     0.000
  188.833     0.000     0.000
  189.000     0.000     0.000
  189.167     0.000     0.000
  189.333     0.000     0.000
  189.500     0.000     0.000
  189.667     0.000     0.000
  189.833     0.000     0.000
  190.000     0.000     0.000
  190.167     0.000     0.000
  190.333     0.000     0.000
  190.500     0.000     0.000
  190.667     0.000     0.000
  190.833     0.000     0.000
  191.000     0.000     0.000
  191.167     0.000     0.000
  191.333     0.000     0.000
  191.500     0.000     0.000
  191.667     0.000     0.000
  191.833     0.000     0.000
  192.000     0.000     0.000
  192.167     0.000     0.000
  192.333     0.000     0.000
  192.500     0.000     0.000
  192.667     0.000     0.000
  192.833     0.000     0.000
  193.000     0.000     0.000
  193.167     0.000     0.000
  193.333     0.000     0.000
  193.500     0.000     0.000
  193.667     0.000     0.000
  193.833     0.000     0.000
  194.000     0.000     0.000
  194.167     0.000     0.000
  194.333     0.000     0.000
  194.500     0.000     0.000
  194.667     0.000     0.000
  194.833     0.000     0.000
  195.000     0.000     0.000
  195.167     0.000     0.000
  195.333     0.000     0.000
  195.500     0.000     0.000
  195.667     0.000     0.000
  195.833     0.000     0.000
  196.000     0.000     0.000
  196.167     0.000     0.000
  196.333     0.000     0.000
  196.500     0.000     0.000
  196.667     0.000     0.000
  196.833     0.000     0.000
  197.000     0.000     0.000
  197.167     0.000     0.000
  197.333     0.000     0.000
  197.500     0.000     0.000
  197.667     0.000     0.000
  197.833     0.000     0.000
  198.000     0.000     0.000
  198.167     0.000     0.000
  198.333     0.000     0.000
  198.500     0.000     0.000
  198.667     0.000     0.000
  198.833     0.000     0.000
  199.000     0.000     0.000
  199.167     0.000     0.000
  199.333     0.000     0.000
  199.500     0.000     0.000
  199.667     0.000     0.000
  199.833     0.000     0.000
  200.000     0.000     0.000
  200.167     0.000     0.000
  200.333     0.000     0.000
  200.500     0.000     0.000
  200.667     0.000     0.000
  200.833     0.000     0.000
  201.000     0.000     0.000
  201.167     0.000     0.000
  201.333     0.000     0.000
  201.500     0.000     0.000
  201.667     0.000     0.000
  201.833     0.000     0.000
  202.000     0.000     0.000
  202.167     0.000     0.000
  202.333     0.000     0.000
  202.500     0.000     0.000
  202.667     0.000     0.000
  202.833     0.000     0.000
  203.000     0.000     0.000
  203.167     0.000     0.000
  203.333     0.000     0.000
  203.500     0.000     0.000
  203.667     0.000     0.000
  203.833     0.000     0.000
  204.000     0.000     0.000
  204.167     0.000     0.000
  204.333     0.000     0.000
  204.500     0.000     0.000
  204.667     0.000     0.000
  204.833     0.000     0.000
  205.000     0.000     0.000
  205.167     0.000     0.000
  205.333     0.000     0.000
  205.500     0.000     0.000
  205.667     0.000     0.000
  205.833     0.000     0.000
  206.000     0.000     0.000
  206.167     0.000     0.000
  206.333     0.000     0.000
  206.500     0.000     0.000
  206.667     0.000     0.000
  206.833     0.000     0.000
  207.000     0.000     0.000
  207.167     0.000     0.000
  207.333     0.000     0.000
  207.500     0.000     0.000
  207.667     0.000     0.000
  207.833     0.000     0.000
  208.000     0.000     0.000
  208.167     0.000     0.000
  208.333     0.000     0.000
  208.500     0.000     0.000
  208.667     0.000     0.000
  208.833     0.000     0.000
  209.000     0.000     0.000
  209.167     0.000     0.000
  209.333     0.000     0.000
  209.500     0.000     0.000
  209.667     0.000     0.000
  209.833     0.000     0.000
  210.000     0.000     0.000
  210.167     0.000     0.000
  210.333     0.000     0.000
  210.500     0.000     0.000
  210.667     0.000     0.000
  210.833     0.000     0.000
  211.000     0.000     0.000
  211.167     0.000     0.000
  211.333     0.000     0.000
  211.500     0.000     0.000
  211.667     0.000     0.000
  211.833     0.000     0.000
  212.000     0.000     0.000
  212.167     0.000     0.000
  212.333     0.000     0.000
  212.500     0.000     0.000
  212.667     0.000     0.000
  212.833     0.000     0.000
  213.000     0.000     0.000
  213.167     0.000     0.000
  213.333     0.000     0.000
  213.500     0.000     0.000
  213.667     0.000     0.000
  213.833     0.000     0.000
  214.000     0.000     0.000
  214.167     0.000     0.000
  214.333     0.000     0.000
  214.500     0.000     0.000
  214.667     0.000     0.000
  214.833     0.000     0.000
  215.000     0.000     0.000
  215.167     0.000     0.000
  215.333     0.000     0.000
  215.500     0.000     0.000
  215.667     0.000     0.000
  215.833     0.000     0.000
  216.000     0.000     0.000
  216.167     0.000     0.000
  216.333     0.000     0.000
  216.500     0.000     0.000
  216.667     0.000     0.000
  216.833     0.000     0.000
  217.000     0.000     0.000
  217.167     0.000     0.000
  217.333     0.000     0.000
  217.500     0.000     0.000
  217.667     0.000     0.000
  217.833     0.000     0.000
  218.000     0.000     0.000
  218.167     0.000     0.000
  218.333     0.000     0.000
  218.500     0.000     0.000
  218.667     0.000     0.000
  218.833     0.000     0.000
  219.000     0.000     0.000
  219.167     0.000     0.000
  219.333     0.000     0.000
  219.500     0.000     0.000
  219.667     0.000     0.000
  219.833     0.000     0.000
  220.000     0.000     0.000
  220.167     0.000     0.000
  220.333     0.000     0.000
  220.500     0.000     0.000
  220.667     0.000     0.000
  220.833     0.000     0.000
  221.000     0.000     0.000
  221.167     0.000     0.000
  221.333     0.000     0.000
  221.500     0.000     0.000
  221.667     0.000     0.000
  221.833     0.000     0.000
  222.000     0.000     0.000
  222.167     0.000     0.000
  222.333     0.000     0.000
  222.500     0.000     0.000
  222.667     0.000     0.000
  222.833     0.000     0.000
  223.000     0.000     0.000
  223.167     0.000     0.000
  223.333     0.000     0.000
  223.500     0.000     0.000
  223.667     0.000     0.000
  223.833     0.000     0.000
  224.000     0.000     0.000
  224.167     0.000     0.000
  224.333     0.000     0.000
  224.500     0.000     0.000
  224.667     0.000     0.000
  224.833     0.000     0.000
  225.000     0.000     0.000
  225.167     0.000     0.000
  225.333     0.000     0.000
  225.500     0.000     0.000
  225.667     0.000     0.000
  225.833     0.000     0.000
  226.000     0.000     0.000
  226.167     0.000     0.000
  226.333     0.000     0.000
  226.500     0.000     0.000
  226.667     0.000     0.000
  226.833     0.000     0.000
  227.000     0.000     0.000
  227.167     0.000     0.000
  227.333     0.000     0.000
  227.500     0.000     0.000
  227.667     0.000     0.000
  227.833     0.000     0.000
  228.000     0.000     0.000
  228.167     0.000     0.000
  228.333     0.000     0.000
  228.500     0.000     0.000
  228.667     0.000     0.000
  228.833     0.000     0.000
  229.000     0.000     0.000
  229.167     0.000     0.000
  229.333     0.000     0.000
  229.500     0.000     0.000
  229.667     0.000     0.000
  229.833     0.000     0.000
  230.000     0.000     0.000
  230.167     0.000     0.000
  230.333     0.000     0.000
  230.500     0.000     0.000
  230.667     0.000     0.000
  230.833     0.000     0.000
  231.000     0.000     0.000
  231.167     0.000     0.000
  231.333     0.000     0.000
  231.500     0.000     0.000
  231.667     0.000     0.000
  231.833     0.000     0.000
  232.000     0.000     0.000
  232.167     0.000     0.000
  232.333     0.000     0.000
  232.500     0.000     0.000
  232.667     0.000     0.000
  232.833     0.000     0.000
  233.000     0.000     0.000
  233.167     0.000     0.000
  233.333     0.000     0.000
  233.500     0.000     0.000
  233.667     0.000     0.000
  233.833     0.000     0.000
  234.000     0.000     0.000
  234.167     0.000     0.000
  234.333     0.000     0.000
  234.500     0.000     0.000
  234.667     0.000     0.000
  234.833     0.000     0.000
  235.000     0.000     0.000
  235.167     0.000     0.000
  235.333     0.000     0.000
  235.500     0.000     0.000
  235.667     0.000     0.000
  235.833     0.000     0.000
  236.000     0.000     0.000
  236.167     0.000     0.000
  236.333     0.000     0.000
  236.500     0.000     0.000
  236.667     0.000     0.000
  236.833     0.000     0.000
  237.000     0.000     0.000
  237.167     0.000     0.000
  237.333     0.000     0.000
  237.500     0.000     0.000
  237.667     0.000     0.000
  237.833     0.000     0.000
  238.000     0.000     0.000
  238.167     0.000     0.000
  238.333     0.000     0.000
  238.500     0.000     0.000
  238.667     0.000     0.000
  238.833     0.000     0.000
  239.000     0.000     0.000
  239.167     0.000     0.000
  239.333     0.000     0.000
  239.500     0.000     0.000
  239.667     0.000     0.000
  239.833     0.000     0.000
  240.000     0.000     0.000
  240.167     0.000     0.000
  240.333     0.000     0.000
  240.500     0.000     0.000
  240.667     0.000     0.000
  240.833     0.000     0.000
  241.000     0.000     0.000
  241.167     0.000     0.000
  241.333     0.000     0.000
  241.500     0.000     0.000
  241.667     0.000     0.000
  241.833     0.000     0.000
  242.000     0.000     0.000
  242.167     0.000     0.000
  242.333     0.000     0.000
  242.500     0.000     0.000
  242.667     0.000     0.000
  242.833     0.000     0.000
  243.000     0.000     0.000
  243.167     0.000     0.000
  243.333     0.000     0.000
  243.500     0.000     0.000
  243.667     0.000     0.000
  243.833     0.000     0.000
  244.000     0.000     0.000
  244.167     0.000     0.000
  244.333     0.000     0.000
  244.500     0.000     0.000
  244.667     0.000     0.000
  244.833     0.000     0.000
  245.000     0.000     0.000
  245.167     0.000     0.000
  245.333     0.000     0.000
  245.500     0.000     0.000
  245.667     0.000     0.000
  245.833     0.000     0.000
  246.000     0.000     0.000
  246.167     0.000     0.000
  246.333     0.000     0.000
  246.500     0.000     0.000
  246.667     0.000     0.000
  246.833     0.000     0.000
  247.000     0.000     0.000
  247.167     0.000     0.000
  247.333     0.000     0.000
  247.500     0.000     0.000
  247.667     0.000     0.000
  247.833     0.000     0.000
  248.000     0.000     0.000
  248.167     0.000     0.000
  248.333     0.000     0.000
  248.500     0.000     0.000
  248.667     0.000     0.000
  248.833     0.000     0.000
  249.000     0.000     0.000
  249.167     0.000     0.000
  249.333     0.000     0.000
  249.500     0.000     0.000
  249.667     0.000     0.000
